userId,movieId,rating
98,2294,2
99,7415,2
99,7814,4
99,2008,4
100,8727,4
100,8214,2
100,3219,4
100,8502,4
100,5532,1
101,287,3
101,2842,1
101,6649,4
102,711,1
102,3846,1
102,6022,3
102,654,4
102,9386,2
103,5591,3
103,5870,4
103,1994,2
104,5839,2
104,9268,1
104,7576,1
104,7585,1
104,128,4
105,7511,1
105,506,3
105,8396,2
105,3936,2
105,3563,2
105,1260,3
106,1277,3
106,2550,1
106,964,3
106,6096,2
107,8161,4
107,8128,4
107,9175,3
107,4546,1
107,7483,2
108,3305,3
108,6627,2
108,7114,2
108,3936,3
108,731,1
108,7430,3
109,7047,4
109,2216,2
109,1876,2
109,6103,4
110,3998,2
110,2300,2
110,5112,1
110,534,3
110,953,3
110,3614,4
111,7827,2
111,5186,2
111,2590,2
111,6577,3
111,1036,3
111,1711,4
112,1021,2
112,1852,4
112,9112,1
112,2560,1
113,1416,4
113,1905,2
113,8742,1
114,3272,2
114,8734,4
114,4706,1
114,5413,2
115,5958,4
115,347,1
115,4506,3
116,2207,2
116,9275,1
116,5035,3
116,1364,3
117,456,1
117,2013,3
117,4285,2
118,289,2
118,7020,1
118,3631,4
118,1188,3
118,672,4
119,7634,2
119,8878,2
119,5585,4
120,5168,2
120,7535,1
120,2992,4
120,4273,4
121,1003,2
121,6236,3
121,1274,3
121,1336,4
121,2783,2
122,3179,3
122,847,3
122,8297,3
122,9517,4
122,4218,4
122,7593,4
123,6524,4
123,7009,2
123,2619,4
123,394,1
123,5576,4
124,5821,4
124,534,3
124,8580,3
124,6109,3
124,1609,4
125,5722,3
125,6337,1
125,3274,1
125,5920,2
125,728,1
126,41,2
126,7154,1
126,472,4
127,3949,2
127,7541,1
127,7642,1
127,3579,2
127,3384,4
128,5505,2
128,3121,2
128,1996,1
128,5923,1
129,7285,3
129,3259,4
129,3091,2
129,9139,2
129,6312,3
130,1668,3
130,6789,3
130,6606,1
131,3323,3
131,4965,2
131,6966,1
131,2528,2
131,2827,3
131,8825,1
132,3279,4
132,1102,4
132,4683,3
132,5437,3
132,1957,3
132,9359,1
133,1826,2
133,7759,1
133,5567,2
134,2791,3
134,9104,3
134,8593,4
134,2153,2
135,7696,3
135,2566,3
135,5094,3
136,5278,2
136,4973,1
136,3857,4
136,6112,1
137,1839,2
137,1251,4
137,6201,4
137,2628,4
138,6831,1
138,4412,3
138,9018,1
139,5975,4
139,114,4
139,2224,3
139,4307,1
139,2553,2
140,5537,2
140,4711,2
140,2736,3
140,3032,2
140,6566,4
141,8157,2
141,2089,3
141,2602,2
142,4671,4
142,6466,3
142,1145,4
142,379,2
142,4106,4
143,5593,1
143,1105,4
143,3788,1
143,2827,1
143,6880,2
144,9269,4
144,1192,2
144,3875,2
144,124,4
145,6777,3
145,2083,2
145,3011,1
145,661,1
146,2939,1
146,3257,3
146,7634,4
146,4451,3
146,9372,1
147,8414,4
147,4611,1
147,6386,3
147,2681,4
148,667,3
148,4111,1
148,8682,4
149,7081,4
149,5978,4
149,1790,3
149,768,1
149,434,4
150,5917,4
150,1018,3
150,989,1
151,4877,3
151,5763,3
151,1126,2
152,6148,1
152,5386,3
152,1697,2
152,8473,1
152,6483,1
153,267,3
153,596,2
153,3306,1
153,4883,4
153,3541,1
154,7554,3
154,6480,3
154,8512,1
154,5362,2
154,3496,3
155,5709,4
155,4469,4
155,6460,4
155,3673,1
155,2892,2
156,8994,1
156,5491,3
156,2093,4
156,3885,2
156,2208,4
156,5485,4
157,5695,2
157,3479,4
157,5175,1
157,114,2
158,2910,1
158,8869,2
158,2537,3
158,1198,3
159,8333,2
159,7203,3
159,6270,4
159,6238,3
159,3641,4
160,7401,1
160,613,3
160,7780,2
160,1908,3
160,8399,3
160,2210,1
161,4285,2
161,1608,1
161,5853,3
162,8332,2
162,4272,1
162,2096,3
163,2085,2
163,2440,1
163,7807,1
163,5125,2
163,5625,3
164,6795,2
164,1847,1
164,5657,4
164,1048,1
165,632,4
165,5149,2
165,2347,1
165,4671,1
165,1440,3
166,3891,1
166,1742,1
166,6262,2
166,1746,4
167,3505,1
167,3245,4
167,2945,4
167,1451,2
167,5773,4
168,5659,4
168,2918,1
168,2282,3
168,3266,1
168,8593,4
168,1197,2
169,3641,3
169,2059,3
169,2822,2
169,1286,2
169,1165,1
170,1234,2
170,7143,2
170,6865,4
170,875,3
170,3612,4
171,9408,2
171,3038,1
171,3841,4
171,7016,3
171,1062,1
172,5368,1
172,4286,4
172,8716,4
173,8498,4
173,1705,3
173,6154,1
174,7022,2
174,5345,2
174,3772,4
174,1656,2
174,7271,4
174,6997,1
175,2760,1
175,537,1
175,9003,2
175,4782,2
176,8808,3
176,169,4
176,1676,3
176,2229,3
176,1674,1
176,3964,3
177,2111,1
177,3562,3
177,4406,3
177,7439,4
177,5855,1
178,4903,4
178,3822,3
178,2629,1
178,7783,1
178,8563,3
178,4737,2
179,4744,1
179,7354,1
179,9202,4
180,782,3
180,1755,1
180,6385,4
180,8245,3
180,3738,3
181,6853,3
181,1910,2
181,7725,1
182,3000,3
182,8854,2
182,1989,3
182,3566,2
183,8635,1
183,7868,1
183,2135,2
183,1456,4
183,8579,1
184,1967,3
184,1297,3
184,930,1
184,2058,1
184,2289,4
184,960,1
185,477,3
185,2466,3
185,9036,2
186,8109,2
186,9220,2
186,3895,2
186,7920,2
186,8101,1
186,6260,1
187,4510,2
187,4383,3
187,6457,1
188,1103,2
188,4557,4
188,1982,2
188,7755,2
189,9234,4
189,3592,2
189,6695,1
190,8626,1
190,2218,1
190,5245,4
190,6772,3
191,3537,2
191,1128,3
191,3371,3
191,6485,3
192,5663,1
192,3180,2
192,8495,1
192,9014,2
193,1803,4
193,9068,2
193,6147,4
194,4720,4
194,704,2
194,4805,3
194,6184,1
194,4066,3
194,9266,1
195,1340,1
195,8134,4
195,3412,2
196,4829,3
196,3407,1
196,5999,3
196,1163,4
196,1522,3
196,5668,2
197,2330,4
197,4940,2
197,4968,4
197,5563,1
197,5184,1
198,1933,1
198,5302,4
198,1137,2
198,7834,1
198,1188,1
199,4675,2
199,4031,1
199,7138,3
200,2982,4
200,2061,1
200,383,4
200,8531,1
201,6377,4
201,2804,2
201,6058,4
201,809,2
201,1941,3
202,7224,1
202,3325,1
202,1192,4
202,1438,3
202,367,2
202,6718,1
203,2075,1
203,6632,1
203,717,1
204,5061,2
204,3116,4
204,7060,3
204,4149,1
205,6085,2
205,7650,1
205,2904,4
205,2293,3
205,4203,3
205,7905,2
206,816,3
206,7628,3
206,8766,2
206,8666,1
207,7214,1
207,383,1
207,9276,1
208,2559,2
208,3954,4
208,1012,1
209,174,4
209,5707,3
209,5413,3
210,114,3
210,9183,4
210,5742,1
210,1762,1
210,1673,1
211,7661,2
211,4701,3
211,7045,4
211,5741,2
211,7778,1
211,7083,1
212,6965,1
212,3114,2
212,1081,4
212,408,1
213,2771,1
213,8089,4
213,1827,3
213,6387,1
214,4598,4
214,8053,1
214,852,4
214,7779,2
214,3705,4
215,4711,1
215,5476,2
215,6902,3
215,4848,2
215,8811,4
216,6672,1
216,4685,3
216,4729,3
216,6178,1
216,4210,4
217,4641,2
217,3324,3
217,6245,1
217,2438,2
217,5395,1
217,7490,3
218,7738,3
218,7047,2
218,1792,3
218,1620,2
218,7683,1
218,5469,1
219,3913,3
219,3121,3
219,2949,2
219,542,3
219,6299,2
220,1697,3
220,2256,4
220,3609,4
221,1316,4
221,3655,4
221,8797,2
222,4810,1
222,7383,3
222,2200,2
223,8747,3
223,4409,4
223,7311,4
223,7218,1
224,7505,3
224,8922,4
224,3726,3
224,181,2
224,4019,1
224,4421,2
225,541,2
225,1627,4
225,7312,1
225,7808,1
225,4114,3
225,767,2
226,9058,4
226,5307,3
226,4372,1
227,6110,1
227,4847,1
227,4914,2
227,4303,3
227,9132,3
227,7900,2
228,2759,3
228,5178,1
228,8844,2
228,3222,2
228,2091,4
228,8855,3
229,3986,3
229,6328,2
229,1564,2
230,6358,1
230,7799,1
230,9003,2
230,3,1
230,5413,4
230,3725,3
231,6340,4
231,9001,4
231,6256,1
231,5651,1
231,5205,1
232,8954,2
232,8861,1
232,6226,1
232,5393,1
233,1111,1
233,5431,2
233,4845,2
233,8603,4
233,242,4
233,7599,1
234,1018,4
234,334,2
234,6428,1
234,7013,4
235,1432,3
235,538,1
235,5856,2
235,743,4
235,5548,1
235,393,2
236,4736,2
236,6806,3
236,3483,2
236,5804,1
236,3615,1
236,296,4
237,5224,4
237,8286,2
237,110,3
237,3035,3
238,2464,1
238,1566,4
238,1812,1
238,6087,1
239,3964,4
239,5415,4
239,1860,2
239,9022,4
240,3502,4
240,7430,2
240,4718,4
240,9310,4
241,5449,4
241,6035,1
241,5025,3
242,7237,4
242,5872,2
242,4529,2
242,8166,4
242,4559,3
243,301,2
243,2466,3
243,3490,4
244,2773,2
244,2303,1
244,2541,2
244,1392,1
245,2333,1
245,49,2
245,8641,4
245,6048,4
245,3974,3
245,7019,2
246,3832,1
246,7461,4
246,6453,3
246,223,1
246,6099,2
246,6112,4
247,1188,3
247,6396,3
247,8726,1
247,4988,1
248,877,3
248,5460,3
248,8354,3
248,4495,2
248,3396,4
249,2134,3
249,2728,4
249,924,3
249,2930,1
249,5784,4
250,7247,1
250,2232,4
250,7575,1
251,3194,2
251,9293,3
251,457,3
251,5231,4
251,529,2
252,7857,3
252,2051,3
252,4583,4
252,6128,3
252,603,1
253,1942,2
253,9384,1
253,4145,1
253,6608,4
253,6507,1
254,2085,2
254,1268,3
254,5237,2
254,4134,1
254,7295,1
254,1416,1
255,7480,2
255,7002,3
255,444,2
256,6349,2
256,5713,1
256,97,1
256,7763,4
257,1295,4
257,5547,4
257,685,3
257,8482,1
257,7794,2
258,5716,1
258,6344,1
258,4636,1
258,6597,3
258,4281,4
258,2881,3
259,9269,3
259,3990,1
259,123,1
259,3572,4
259,7828,2
260,5340,2
260,3575,4
260,2742,2
261,5736,4
261,3452,2
261,9133,3
261,1240,4
261,7016,4
262,9515,3
262,875,4
262,1280,1
262,4218,1
262,564,4
263,2957,2
263,4637,1
263,6993,4
263,8618,2
264,466,3
264,8090,3
264,7000,3
264,1412,4
265,9289,1
265,8400,4
265,3508,2
265,8927,3
265,3748,1
265,974,2
266,3623,3
266,6314,3
266,2439,1
267,4558,1
267,9537,4
267,6863,3
268,2736,3
268,3378,1
268,4474,1
268,5919,2
269,5094,2
269,1256,4
269,2874,2
270,1863,4
270,7861,2
270,1094,3
270,7762,2
270,6487,2
270,1104,4
271,8053,3
271,8303,2
271,1740,2
272,6113,1
272,6732,3
272,4876,3
272,8206,4
272,3084,2
272,8465,2
273,4089,1
273,7943,2
273,3887,1
273,9281,2
273,1903,2
274,2309,3
274,7529,4
274,218,3
275,4438,1
275,1670,1
275,8972,4
275,8608,3
275,9332,1
275,8582,1
276,8269,1
276,1630,3
276,4866,3
277,7826,1
277,5302,4
277,2478,3
277,3294,2
277,2179,3
277,2143,3
278,2520,1
278,4406,3
278,4707,3
278,7604,4
279,8395,3
279,2825,3
279,7590,4
279,5070,2
279,2955,3
280,6190,3
280,8095,2
280,3589,1
280,2308,1
280,8650,3
280,1908,3
281,7278,3
281,2996,1
281,1701,1
281,3916,1
282,9378,1
282,2479,3
282,498,4
282,3224,3
283,7767,4
283,6685,2
283,4571,1
283,656,2
283,101,3
283,6274,3
284,8889,3
284,4538,4
284,1563,4
284,1704,3
284,7221,3
285,7236,2
285,3751,4
285,5804,4
286,946,1
286,8518,2
286,6978,4
286,15,2
286,4341,1
287,2721,1
287,5131,4
287,1235,3
288,5203,1
288,5435,1
288,43,2
288,3653,1
288,1695,4
288,5613,3
289,154,1
289,1102,4
289,2707,2
289,5842,2
290,1885,1
290,9308,4
290,3355,2
290,6676,1
290,3054,4
291,2798,4
291,7644,1
291,3261,4
291,5774,1
291,4450,1
292,5555,1
292,6018,3
292,9001,2
292,6067,4
293,6833,3
293,2381,4
293,6223,2
293,3183,1
293,3899,3
294,6722,2
294,3191,3
294,9462,3
295,7933,3
295,7733,3
295,43,4
295,2708,4
295,488,4
295,2685,1
296,8693,3
296,219,4
296,1204,4
296,5358,2
297,8122,2
297,7518,2
297,1847,1
298,7491,2
298,3529,2
298,8230,1
298,1103,3
299,9547,4
299,709,2
299,8972,2
299,7162,3
299,8859,4
299,8449,3
300,871,3
300,9511,3
300,86,4
300,8499,3
300,3236,1
301,6122,1
301,2581,2
301,9112,1
301,7133,1
301,5444,4
302,387,3
302,9239,3
302,4561,3
302,3078,4
302,1496,2
303,18,4
303,7381,2
303,7982,2
304,1514,1
304,2449,3
304,3460,2
304,4464,1
305,7161,1
305,8155,2
305,8132,4
306,3772,1
306,4540,4
306,1045,3
306,1744,4
307,2853,4
307,6926,3
307,6304,1
307,1215,1
308,1435,2
308,994,3
308,4432,1
308,7149,4
309,5866,1
309,6771,3
309,1735,4
310,9122,2
310,6497,2
310,3612,2
310,8748,2
310,3879,3
310,1630,2
311,3301,4
311,8698,2
311,7186,4
311,632,1
312,9099,2
312,1754,4
312,8656,3
312,8955,3
312,3720,3
312,307,4
313,2973,2
313,6273,2
313,3104,2
313,5215,3
313,3613,2
314,5980,2
314,8225,1
314,3161,3
314,8566,1
314,5182,4
315,3173,2
315,165,3
315,7509,3
316,9276,4
316,7721,2
316,1307,2
317,3530,1
317,8641,3
317,3631,1
317,5283,3
317,2569,3
318,3469,4
318,9142,2
318,2850,3
318,7846,4
318,1069,2
318,3799,3
319,148,3
319,699,1
319,276,3
319,8228,3
320,552,1
320,6735,2
320,4043,4
321,1681,4
321,1850,1
321,9399,1
322,3651,3
322,1115,1
322,4115,4
323,6421,3
323,9479,1
323,5766,1
324,2813,3
324,3207,1
324,7165,4
324,3233,2
325,3034,2
325,1023,3
325,995,2
325,5143,1
325,7880,3
326,3980,2
326,2631,4
326,2247,3
326,4840,4
326,6188,4
326,1480,1
327,4736,3
327,5749,1
327,9530,3
327,8489,2
327,6666,2
327,3094,4
328,9445,4
328,4432,2
328,6945,4
328,6623,1
329,2209,2
329,1807,3
329,1721,2
329,9260,4
329,1242,4
329,4334,3
330,3080,3
330,8050,1
330,7189,2
330,2551,3
330,8629,3
330,3468,1
331,7952,3
331,8980,2
331,7485,4
331,437,4
332,7721,3
332,9338,1
332,4099,3
333,678,2
333,6823,3
333,1835,2
334,1033,1
334,1517,4
334,7253,4
334,1412,1
335,8615,2
335,4063,1
335,8396,2
335,8312,3
335,7918,1
335,2444,1
336,4059,1
336,3882,3
336,9323,3
336,4675,4
336,5757,1
336,7754,2
337,5879,3
337,7204,3
337,506,1
338,8731,4
338,6173,4
338,1210,1
339,4478,1
339,8067,1
339,7150,4
339,5237,4
340,4881,2
340,4609,1
340,714,1
341,4811,4
341,8110,3
341,7380,2
341,7832,3
341,8600,2
341,4849,1
342,8979,3
342,2702,4
342,6894,3
342,1242,1
342,2477,2
342,3816,1
343,7355,4
343,6104,4
343,7724,3
343,3862,1
343,2774,2
344,3330,2
344,8463,1
344,3153,4
345,2051,3
345,6397,4
345,894,3
345,6700,1
345,2564,1
345,4154,2
346,8559,3
346,917,1
346,57,4
346,2830,3
346,5086,1
346,807,2
347,8848,2
347,8471,3
347,9463,1
347,1471,3
348,7224,1
348,9330,1
348,6971,3
348,8496,4
348,807,1
349,5265,2
349,8312,2
349,2585,3
350,1809,2
350,6610,3
350,7527,4
350,3661,2
350,4977,4
351,3495,3
351,8429,1
351,5859,3
351,885,2
351,5457,2
352,9425,4
352,7406,1
352,9089,3
353,1714,1
353,709,1
353,4581,3
353,8347,1
353,7392,3
354,6101,4
354,8780,1
354,3506,1
355,1484,3
355,2814,2
355,4883,2
355,3025,3
356,2021,4
356,6630,4
356,5132,2
356,1438,4
356,3223,4
357,4380,4
357,6859,3
357,7321,4
357,4558,4
358,4452,1
358,5762,3
358,319,3
358,2170,1
358,179,1
358,8269,2
359,5717,4
359,4351,4
359,690,4
360,8072,3
360,8794,1
360,7617,2
361,2642,2
361,2264,3
361,2504,4
361,8417,1
362,1347,1
362,1054,2
362,2951,1
362,6535,3
362,8215,1
362,627,1
363,8757,3
363,7739,2
363,691,2
363,168,1
364,5586,3
364,3154,3
364,369,2
365,9130,2
365,7088,3
365,582,4
365,1789,4
365,1921,2
366,4757,1
366,3046,3
366,3888,1
366,4003,3
366,646,4
366,1659,2
367,2653,4
367,3898,4
367,1607,2
367,7683,1
367,5607,2
367,4763,3
368,7411,1
368,2168,4
368,6584,2
369,9466,2
369,2564,4
369,5248,4
370,2845,2
370,4530,1
370,5851,2
370,309,3
370,3727,1
371,2843,1
371,2451,4
371,4072,4
372,7970,4
372,8633,3
372,8407,4
372,564,2
373,4676,4
373,307,3
373,2886,1
373,984,1
374,962,1
374,3852,4
374,173,1
374,8393,1
375,7889,4
375,8269,1
375,8811,3
375,1661,3
375,2990,2
376,6866,4
376,8841,2
376,2771,1
376,6945,1
377,7687,1
377,85,2
377,3718,4
377,2790,1
377,4927,2
377,1359,3
378,6062,4
378,7882,2
378,1220,1
378,197,4
378,5223,4
378,8692,3
379,383,3
379,1129,3
379,7150,2
379,4216,4
379,6499,3
380,300,2
380,455,4
380,3824,2
381,1408,4
381,1180,3
381,7852,3
381,5379,4
381,3113,1
381,1915,2
382,7060,2
382,665,4
382,8940,1
382,3859,1
382,2783,1
383,8512,2
383,3075,4
383,5631,3
383,7902,2
384,6354,3
384,2642,2
384,5848,4
385,4664,3
385,2473,4
385,3913,3
386,7403,4
386,141,4
386,1566,3
386,2668,2
386,8334,2
387,3030,2
387,5325,2
387,1682,1
388,5177,4
388,9199,4
388,6875,2
388,5055,3
388,1307,2
388,432,4
389,863,2
389,910,1
389,3576,2
389,5500,2
389,1165,2
390,7054,1
390,4815,1
390,2047,1
391,9516,2
391,5079,2
391,7764,1
391,8250,1
392,1623,2
392,3707,1
392,8107,2
392,10,4
392,1387,1
393,4664,4
393,2643,4
393,1089,1
393,6502,2
393,8071,1
394,6649,3
394,4576,4
394,8113,4
394,3576,2
395,812,3
395,8246,3
395,6669,2
395,3899,3
396,6940,4
396,7840,2
396,953,3
396,8847,4
396,8432,1
397,8995,4
397,8392,1
397,7461,3
397,4695,3
397,3772,3
398,6960,2
398,692,1
398,4173,3
398,986,1
398,360,2
399,4911,4
399,9038,4
399,6463,2
400,3020,4
400,1359,3
400,6972,3
400,7961,4
401,8668,3
401,3859,2
401,5825,3
401,3716,2
401,3897,3
401,3607,3
402,5852,4
402,4821,2
402,7609,2
402,7418,2
402,8109,1
402,5765,1
403,955,4
403,3708,1
403,6741,1
403,2674,3
404,1799,2
404,5233,1
404,4240,4
405,2430,3
405,5976,1
405,6221,4
405,1550,1
405,2381,4
405,5091,3
406,1428,1
406,1857,1
406,3120,4
406,5725,1
407,3072,1
407,9166,4
407,6587,3
408,511,2
408,4120,3
408,9468,2
409,3140,3
409,8643,2
409,6001,2
409,9503,4
409,1020,1
410,6618,2
410,8299,2
410,8508,1
411,9009,1
411,8200,3
411,8461,1
411,9148,3
412,4306,3
412,634,4
412,4413,4
413,5965,2
413,768,3
413,9040,2
413,1321,2
413,8408,4
413,3270,3
414,9541,2
414,4666,3
414,833,4
414,1372,1
414,3937,2
415,390,4
415,1380,4
415,3715,4
416,2398,3
416,7424,2
416,5791,4
416,7071,2
416,8205,4
417,1570,3
417,2141,4
417,1912,3
418,8094,3
418,2484,3
418,5909,2
418,8748,4
418,4449,2
419,242,1
419,1294,1
419,4343,3
420,5955,3
420,796,4
420,4338,3
421,4812,3
421,7153,3
421,4720,1
421,5560,4
422,4026,1
422,6878,3
422,5551,3
422,9020,3
422,8377,1
422,6185,2
423,5591,4
423,6732,3
423,5043,4
423,3138,4
423,79,1
423,5390,4
424,5610,3
424,4879,3
424,9143,2
424,431,1
425,6568,2
425,4728,4
425,1086,2
425,5011,4
425,8592,1
426,8336,2
426,5316,3
426,7676,2
426,3123,1
427,3157,3
427,6577,2
427,6873,1
428,6301,2
428,1061,2
428,4111,2
429,9309,1
429,8108,2
429,7302,2
429,6796,1
429,5150,1
430,3183,4
430,1232,3
430,82,4
430,1011,2
430,2714,1
431,494,1
431,9484,4
431,4912,2
432,4645,1
432,4201,1
432,6515,1
433,9274,4
433,4129,4
433,6265,1
433,6342,3
433,5990,1
434,9325,1
434,8126,1
434,2033,1
434,6951,2
435,5048,2
435,6116,1
435,8837,3
435,4698,2
435,7547,3
435,7799,2
436,345,2
436,305,1
436,1089,2
436,8663,4
436,2405,2
436,8051,2
437,8841,3
437,5017,1
437,6132,3
438,2298,3
438,4241,2
438,6823,4
438,1399,1
439,4508,4
439,6193,4
439,3130,1
439,3395,3
440,6002,3
440,2223,1
440,2333,4
440,3241,1
441,5548,4
441,3174,2
441,1369,1
441,6620,2
442,2835,2
442,6752,3
442,8753,4
442,3775,3
443,8243,1
443,2903,2
443,7004,2
443,1241,3
444,8279,1
444,6887,4
444,8972,1
445,5273,1
445,3266,1
445,3684,1
446,9101,2
446,811,1
446,3162,3
446,9013,4
446,9364,1
447,4922,2
447,316,4
447,786,4
447,5169,4
447,7133,1
447,7412,4
448,1055,1
448,304,2
448,259,4
449,1603,4
449,8156,2
449,3749,1
450,660,2
450,779,4
450,3543,2
450,2870,2
450,528,1
450,9415,4
451,6260,1
451,657,1
451,8226,1
451,5880,3
452,3650,2
452,2001,4
452,432,4
452,3060,3
453,8111,1
453,5369,1
453,1912,3
453,9191,1
453,8643,1
453,5697,1
454,1773,2
454,8470,4
454,8016,3
454,4283,1
454,3264,1
455,1560,1
455,5970,2
455,6766,1
455,3685,2
455,514,3
456,4578,2
456,2587,1
